family_id,feature_value_id
74ba5e25-afd5-490b-a3a8-2175020c4487,16b499ef-034f-40d1-b41a-5d7b3724fc3f
88ee8b83-a7fe-4c00-8f12-621b209012fd,16b499ef-034f-40d1-b41a-5d7b3724fc3f
95f835a3-03fe-40f1-a813-4fbfd2842845,16b499ef-034f-40d1-b41a-5d7b3724fc3f
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,16b499ef-034f-40d1-b41a-5d7b3724fc3f
c59807ac-0362-4078-94b0-37ea3df6cdd0,16b499ef-034f-40d1-b41a-5d7b3724fc3f
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,16b499ef-034f-40d1-b41a-5d7b3724fc3f
07bee010-39f3-4200-9250-c1524842e6a6,16d942a8-b3f5-4a2a-a2c4-12262025f780
141f32d6-a5af-49bf-b019-fd28354977f1,16d942a8-b3f5-4a2a-a2c4-12262025f780
1b93b30c-833f-45a8-ba69-c21d2e7f4824,16d942a8-b3f5-4a2a-a2c4-12262025f780
1dc55e58-a5c3-462c-b73d-8dd480de90fc,16d942a8-b3f5-4a2a-a2c4-12262025f780
3087da56-5a27-4e58-aea7-1555c640f232,16d942a8-b3f5-4a2a-a2c4-12262025f780
35405a7d-7018-440b-9d16-76206ac3e224,16d942a8-b3f5-4a2a-a2c4-12262025f780
39792668-5cfd-42c2-8872-ad776e9bad70,16d942a8-b3f5-4a2a-a2c4-12262025f780
6598b655-3e19-448c-8b4f-ff6a29447b34,16d942a8-b3f5-4a2a-a2c4-12262025f780
74ba5e25-afd5-490b-a3a8-2175020c4487,16d942a8-b3f5-4a2a-a2c4-12262025f780
88ee8b83-a7fe-4c00-8f12-621b209012fd,16d942a8-b3f5-4a2a-a2c4-12262025f780
95f835a3-03fe-40f1-a813-4fbfd2842845,16d942a8-b3f5-4a2a-a2c4-12262025f780
9c5a3fee-dad0-444a-acb3-c059e2f3db20,16d942a8-b3f5-4a2a-a2c4-12262025f780
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,16d942a8-b3f5-4a2a-a2c4-12262025f780
c59807ac-0362-4078-94b0-37ea3df6cdd0,16d942a8-b3f5-4a2a-a2c4-12262025f780
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,16d942a8-b3f5-4a2a-a2c4-12262025f780
07bee010-39f3-4200-9250-c1524842e6a6,170b0ba8-353c-469d-b7c3-4acf26634e98
141f32d6-a5af-49bf-b019-fd28354977f1,170b0ba8-353c-469d-b7c3-4acf26634e98
1b93b30c-833f-45a8-ba69-c21d2e7f4824,170b0ba8-353c-469d-b7c3-4acf26634e98
1dc55e58-a5c3-462c-b73d-8dd480de90fc,170b0ba8-353c-469d-b7c3-4acf26634e98
3087da56-5a27-4e58-aea7-1555c640f232,170b0ba8-353c-469d-b7c3-4acf26634e98
35405a7d-7018-440b-9d16-76206ac3e224,170b0ba8-353c-469d-b7c3-4acf26634e98
39792668-5cfd-42c2-8872-ad776e9bad70,170b0ba8-353c-469d-b7c3-4acf26634e98
6598b655-3e19-448c-8b4f-ff6a29447b34,170b0ba8-353c-469d-b7c3-4acf26634e98
74ba5e25-afd5-490b-a3a8-2175020c4487,170b0ba8-353c-469d-b7c3-4acf26634e98
88ee8b83-a7fe-4c00-8f12-621b209012fd,170b0ba8-353c-469d-b7c3-4acf26634e98
95f835a3-03fe-40f1-a813-4fbfd2842845,170b0ba8-353c-469d-b7c3-4acf26634e98
9c5a3fee-dad0-444a-acb3-c059e2f3db20,170b0ba8-353c-469d-b7c3-4acf26634e98
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,170b0ba8-353c-469d-b7c3-4acf26634e98
c59807ac-0362-4078-94b0-37ea3df6cdd0,170b0ba8-353c-469d-b7c3-4acf26634e98
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,170b0ba8-353c-469d-b7c3-4acf26634e98
07bee010-39f3-4200-9250-c1524842e6a6,1729b024-52d9-40fe-8591-217a250bc4ef
141f32d6-a5af-49bf-b019-fd28354977f1,1729b024-52d9-40fe-8591-217a250bc4ef
1b93b30c-833f-45a8-ba69-c21d2e7f4824,1729b024-52d9-40fe-8591-217a250bc4ef
1dc55e58-a5c3-462c-b73d-8dd480de90fc,1729b024-52d9-40fe-8591-217a250bc4ef
3087da56-5a27-4e58-aea7-1555c640f232,1729b024-52d9-40fe-8591-217a250bc4ef
35405a7d-7018-440b-9d16-76206ac3e224,1729b024-52d9-40fe-8591-217a250bc4ef
39792668-5cfd-42c2-8872-ad776e9bad70,1729b024-52d9-40fe-8591-217a250bc4ef
6598b655-3e19-448c-8b4f-ff6a29447b34,1729b024-52d9-40fe-8591-217a250bc4ef
74ba5e25-afd5-490b-a3a8-2175020c4487,1729b024-52d9-40fe-8591-217a250bc4ef
88ee8b83-a7fe-4c00-8f12-621b209012fd,1729b024-52d9-40fe-8591-217a250bc4ef
95f835a3-03fe-40f1-a813-4fbfd2842845,1729b024-52d9-40fe-8591-217a250bc4ef
9c5a3fee-dad0-444a-acb3-c059e2f3db20,1729b024-52d9-40fe-8591-217a250bc4ef
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,1729b024-52d9-40fe-8591-217a250bc4ef
c59807ac-0362-4078-94b0-37ea3df6cdd0,1729b024-52d9-40fe-8591-217a250bc4ef
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,1729b024-52d9-40fe-8591-217a250bc4ef
07bee010-39f3-4200-9250-c1524842e6a6,17512905-feb4-4543-acdc-b1a380e4549d
141f32d6-a5af-49bf-b019-fd28354977f1,17512905-feb4-4543-acdc-b1a380e4549d
1b93b30c-833f-45a8-ba69-c21d2e7f4824,17512905-feb4-4543-acdc-b1a380e4549d
1dc55e58-a5c3-462c-b73d-8dd480de90fc,17512905-feb4-4543-acdc-b1a380e4549d
3087da56-5a27-4e58-aea7-1555c640f232,17512905-feb4-4543-acdc-b1a380e4549d
35405a7d-7018-440b-9d16-76206ac3e224,17512905-feb4-4543-acdc-b1a380e4549d
39792668-5cfd-42c2-8872-ad776e9bad70,17512905-feb4-4543-acdc-b1a380e4549d
6598b655-3e19-448c-8b4f-ff6a29447b34,17512905-feb4-4543-acdc-b1a380e4549d
74ba5e25-afd5-490b-a3a8-2175020c4487,17512905-feb4-4543-acdc-b1a380e4549d
88ee8b83-a7fe-4c00-8f12-621b209012fd,17512905-feb4-4543-acdc-b1a380e4549d
95f835a3-03fe-40f1-a813-4fbfd2842845,17512905-feb4-4543-acdc-b1a380e4549d
9c5a3fee-dad0-444a-acb3-c059e2f3db20,17512905-feb4-4543-acdc-b1a380e4549d
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,17512905-feb4-4543-acdc-b1a380e4549d
c59807ac-0362-4078-94b0-37ea3df6cdd0,17512905-feb4-4543-acdc-b1a380e4549d
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,17512905-feb4-4543-acdc-b1a380e4549d
07bee010-39f3-4200-9250-c1524842e6a6,17862c96-fc5c-42ce-a4b1-7a1123c6075e
141f32d6-a5af-49bf-b019-fd28354977f1,17862c96-fc5c-42ce-a4b1-7a1123c6075e
1b93b30c-833f-45a8-ba69-c21d2e7f4824,17862c96-fc5c-42ce-a4b1-7a1123c6075e
3087da56-5a27-4e58-aea7-1555c640f232,17862c96-fc5c-42ce-a4b1-7a1123c6075e
35405a7d-7018-440b-9d16-76206ac3e224,17862c96-fc5c-42ce-a4b1-7a1123c6075e
39792668-5cfd-42c2-8872-ad776e9bad70,17862c96-fc5c-42ce-a4b1-7a1123c6075e
74ba5e25-afd5-490b-a3a8-2175020c4487,17862c96-fc5c-42ce-a4b1-7a1123c6075e
88ee8b83-a7fe-4c00-8f12-621b209012fd,17862c96-fc5c-42ce-a4b1-7a1123c6075e
95f835a3-03fe-40f1-a813-4fbfd2842845,17862c96-fc5c-42ce-a4b1-7a1123c6075e
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,17862c96-fc5c-42ce-a4b1-7a1123c6075e
c59807ac-0362-4078-94b0-37ea3df6cdd0,17862c96-fc5c-42ce-a4b1-7a1123c6075e
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,17862c96-fc5c-42ce-a4b1-7a1123c6075e
07bee010-39f3-4200-9250-c1524842e6a6,178b4d8d-40ad-4614-9294-6a86be14ca26
141f32d6-a5af-49bf-b019-fd28354977f1,178b4d8d-40ad-4614-9294-6a86be14ca26
1b93b30c-833f-45a8-ba69-c21d2e7f4824,178b4d8d-40ad-4614-9294-6a86be14ca26
3087da56-5a27-4e58-aea7-1555c640f232,178b4d8d-40ad-4614-9294-6a86be14ca26
35405a7d-7018-440b-9d16-76206ac3e224,178b4d8d-40ad-4614-9294-6a86be14ca26
39792668-5cfd-42c2-8872-ad776e9bad70,178b4d8d-40ad-4614-9294-6a86be14ca26
74ba5e25-afd5-490b-a3a8-2175020c4487,178b4d8d-40ad-4614-9294-6a86be14ca26
88ee8b83-a7fe-4c00-8f12-621b209012fd,178b4d8d-40ad-4614-9294-6a86be14ca26
95f835a3-03fe-40f1-a813-4fbfd2842845,178b4d8d-40ad-4614-9294-6a86be14ca26
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,178b4d8d-40ad-4614-9294-6a86be14ca26
c59807ac-0362-4078-94b0-37ea3df6cdd0,178b4d8d-40ad-4614-9294-6a86be14ca26
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,178b4d8d-40ad-4614-9294-6a86be14ca26
07bee010-39f3-4200-9250-c1524842e6a6,17a8c8e3-d799-4a54-b698-e8838040923d
141f32d6-a5af-49bf-b019-fd28354977f1,17a8c8e3-d799-4a54-b698-e8838040923d
1b93b30c-833f-45a8-ba69-c21d2e7f4824,17a8c8e3-d799-4a54-b698-e8838040923d
1dc55e58-a5c3-462c-b73d-8dd480de90fc,17a8c8e3-d799-4a54-b698-e8838040923d
3087da56-5a27-4e58-aea7-1555c640f232,17a8c8e3-d799-4a54-b698-e8838040923d
35405a7d-7018-440b-9d16-76206ac3e224,17a8c8e3-d799-4a54-b698-e8838040923d
39792668-5cfd-42c2-8872-ad776e9bad70,17a8c8e3-d799-4a54-b698-e8838040923d
6598b655-3e19-448c-8b4f-ff6a29447b34,17a8c8e3-d799-4a54-b698-e8838040923d
74ba5e25-afd5-490b-a3a8-2175020c4487,17a8c8e3-d799-4a54-b698-e8838040923d
88ee8b83-a7fe-4c00-8f12-621b209012fd,17a8c8e3-d799-4a54-b698-e8838040923d
95f835a3-03fe-40f1-a813-4fbfd2842845,17a8c8e3-d799-4a54-b698-e8838040923d
9c5a3fee-dad0-444a-acb3-c059e2f3db20,17a8c8e3-d799-4a54-b698-e8838040923d
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,17a8c8e3-d799-4a54-b698-e8838040923d
c59807ac-0362-4078-94b0-37ea3df6cdd0,17a8c8e3-d799-4a54-b698-e8838040923d
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,17a8c8e3-d799-4a54-b698-e8838040923d
07bee010-39f3-4200-9250-c1524842e6a6,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
141f32d6-a5af-49bf-b019-fd28354977f1,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
1b93b30c-833f-45a8-ba69-c21d2e7f4824,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
1dc55e58-a5c3-462c-b73d-8dd480de90fc,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
2514d6c8-11e6-4692-87b4-dcc1cd18592c,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
2c938aee-c124-459b-b7a0-ed99da7fbe6a,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
3087da56-5a27-4e58-aea7-1555c640f232,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
35405a7d-7018-440b-9d16-76206ac3e224,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
37958dd3-4743-4086-a6c3-f123ffd7caf0,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
39792668-5cfd-42c2-8872-ad776e9bad70,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
55cc672b-3ad7-4844-acdc-270f65d0c62b,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
57550a9f-cad3-4c38-99fe-6ed70fef0b01,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
593df4d0-9847-4a84-bba7-3a7ca2d3dfc7,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
5c38ce54-d239-44c4-8a9e-275feaa127f9,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
6598b655-3e19-448c-8b4f-ff6a29447b34,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
74ba5e25-afd5-490b-a3a8-2175020c4487,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
882ecdf8-325d-4826-a066-1b263e438f09,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
88ee8b83-a7fe-4c00-8f12-621b209012fd,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
95f835a3-03fe-40f1-a813-4fbfd2842845,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
9c5a3fee-dad0-444a-acb3-c059e2f3db20,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
b263ba41-adab-4a83-a3e0-2766522f5aec,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
c59807ac-0362-4078-94b0-37ea3df6cdd0,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
c7f438ee-c96c-4e24-8991-bd4659c693b5,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
d09ffc82-9fa1-44dc-a015-21ec043b6e94,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
d7e7539a-0919-4be6-bbbb-61ef59ab188a,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
e1646b68-8f10-4b63-87d5-30924341f8ba,17d01e5d-140f-41d7-87cc-fa7aca5dea0b
07bee010-39f3-4200-9250-c1524842e6a6,17d0b2b7-bda7-4c9c-8841-59dc1d269b1c
141f32d6-a5af-49bf-b019-fd28354977f1,17d0b2b7-bda7-4c9c-8841-59dc1d269b1c
1b93b30c-833f-45a8-ba69-c21d2e7f4824,17d0b2b7-bda7-4c9c-8841-59dc1d269b1c
3087da56-5a27-4e58-aea7-1555c640f232,17d0b2b7-bda7-4c9c-8841-59dc1d269b1c
35405a7d-7018-440b-9d16-76206ac3e224,17d0b2b7-bda7-4c9c-8841-59dc1d269b1c
39792668-5cfd-42c2-8872-ad776e9bad70,17d0b2b7-bda7-4c9c-8841-59dc1d269b1c
74ba5e25-afd5-490b-a3a8-2175020c4487,17d0b2b7-bda7-4c9c-8841-59dc1d269b1c
88ee8b83-a7fe-4c00-8f12-621b209012fd,17d0b2b7-bda7-4c9c-8841-59dc1d269b1c
95f835a3-03fe-40f1-a813-4fbfd2842845,17d0b2b7-bda7-4c9c-8841-59dc1d269b1c
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,17d0b2b7-bda7-4c9c-8841-59dc1d269b1c
c59807ac-0362-4078-94b0-37ea3df6cdd0,17d0b2b7-bda7-4c9c-8841-59dc1d269b1c
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,17d0b2b7-bda7-4c9c-8841-59dc1d269b1c
07bee010-39f3-4200-9250-c1524842e6a6,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
141f32d6-a5af-49bf-b019-fd28354977f1,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
1b93b30c-833f-45a8-ba69-c21d2e7f4824,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
1dc55e58-a5c3-462c-b73d-8dd480de90fc,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
3087da56-5a27-4e58-aea7-1555c640f232,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
35405a7d-7018-440b-9d16-76206ac3e224,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
39792668-5cfd-42c2-8872-ad776e9bad70,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
6598b655-3e19-448c-8b4f-ff6a29447b34,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
74ba5e25-afd5-490b-a3a8-2175020c4487,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
88ee8b83-a7fe-4c00-8f12-621b209012fd,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
95f835a3-03fe-40f1-a813-4fbfd2842845,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
9c5a3fee-dad0-444a-acb3-c059e2f3db20,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
c59807ac-0362-4078-94b0-37ea3df6cdd0,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,1891dd3f-2ffe-4d5d-9027-e02bd9daf960
07bee010-39f3-4200-9250-c1524842e6a6,18a8eaa2-ddb8-4047-a73e-e4899922b556
141f32d6-a5af-49bf-b019-fd28354977f1,18a8eaa2-ddb8-4047-a73e-e4899922b556
1b93b30c-833f-45a8-ba69-c21d2e7f4824,18a8eaa2-ddb8-4047-a73e-e4899922b556
1dc55e58-a5c3-462c-b73d-8dd480de90fc,18a8eaa2-ddb8-4047-a73e-e4899922b556
2514d6c8-11e6-4692-87b4-dcc1cd18592c,18a8eaa2-ddb8-4047-a73e-e4899922b556
2c938aee-c124-459b-b7a0-ed99da7fbe6a,18a8eaa2-ddb8-4047-a73e-e4899922b556
3087da56-5a27-4e58-aea7-1555c640f232,18a8eaa2-ddb8-4047-a73e-e4899922b556
35405a7d-7018-440b-9d16-76206ac3e224,18a8eaa2-ddb8-4047-a73e-e4899922b556
37958dd3-4743-4086-a6c3-f123ffd7caf0,18a8eaa2-ddb8-4047-a73e-e4899922b556
39792668-5cfd-42c2-8872-ad776e9bad70,18a8eaa2-ddb8-4047-a73e-e4899922b556
55cc672b-3ad7-4844-acdc-270f65d0c62b,18a8eaa2-ddb8-4047-a73e-e4899922b556
57550a9f-cad3-4c38-99fe-6ed70fef0b01,18a8eaa2-ddb8-4047-a73e-e4899922b556
593df4d0-9847-4a84-bba7-3a7ca2d3dfc7,18a8eaa2-ddb8-4047-a73e-e4899922b556
5c38ce54-d239-44c4-8a9e-275feaa127f9,18a8eaa2-ddb8-4047-a73e-e4899922b556
6598b655-3e19-448c-8b4f-ff6a29447b34,18a8eaa2-ddb8-4047-a73e-e4899922b556
74ba5e25-afd5-490b-a3a8-2175020c4487,18a8eaa2-ddb8-4047-a73e-e4899922b556
882ecdf8-325d-4826-a066-1b263e438f09,18a8eaa2-ddb8-4047-a73e-e4899922b556
88ee8b83-a7fe-4c00-8f12-621b209012fd,18a8eaa2-ddb8-4047-a73e-e4899922b556
95f835a3-03fe-40f1-a813-4fbfd2842845,18a8eaa2-ddb8-4047-a73e-e4899922b556
9c5a3fee-dad0-444a-acb3-c059e2f3db20,18a8eaa2-ddb8-4047-a73e-e4899922b556
b263ba41-adab-4a83-a3e0-2766522f5aec,18a8eaa2-ddb8-4047-a73e-e4899922b556
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,18a8eaa2-ddb8-4047-a73e-e4899922b556
c59807ac-0362-4078-94b0-37ea3df6cdd0,18a8eaa2-ddb8-4047-a73e-e4899922b556
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,18a8eaa2-ddb8-4047-a73e-e4899922b556
c7f438ee-c96c-4e24-8991-bd4659c693b5,18a8eaa2-ddb8-4047-a73e-e4899922b556
d09ffc82-9fa1-44dc-a015-21ec043b6e94,18a8eaa2-ddb8-4047-a73e-e4899922b556
d7e7539a-0919-4be6-bbbb-61ef59ab188a,18a8eaa2-ddb8-4047-a73e-e4899922b556
e1646b68-8f10-4b63-87d5-30924341f8ba,18a8eaa2-ddb8-4047-a73e-e4899922b556
07bee010-39f3-4200-9250-c1524842e6a6,18bbedb5-1f0b-4dc7-818c-b738c4052efd
141f32d6-a5af-49bf-b019-fd28354977f1,18bbedb5-1f0b-4dc7-818c-b738c4052efd
1b93b30c-833f-45a8-ba69-c21d2e7f4824,18bbedb5-1f0b-4dc7-818c-b738c4052efd
1dc55e58-a5c3-462c-b73d-8dd480de90fc,18bbedb5-1f0b-4dc7-818c-b738c4052efd
3087da56-5a27-4e58-aea7-1555c640f232,18bbedb5-1f0b-4dc7-818c-b738c4052efd
35405a7d-7018-440b-9d16-76206ac3e224,18bbedb5-1f0b-4dc7-818c-b738c4052efd
39792668-5cfd-42c2-8872-ad776e9bad70,18bbedb5-1f0b-4dc7-818c-b738c4052efd
6598b655-3e19-448c-8b4f-ff6a29447b34,18bbedb5-1f0b-4dc7-818c-b738c4052efd
74ba5e25-afd5-490b-a3a8-2175020c4487,18bbedb5-1f0b-4dc7-818c-b738c4052efd
88ee8b83-a7fe-4c00-8f12-621b209012fd,18bbedb5-1f0b-4dc7-818c-b738c4052efd
95f835a3-03fe-40f1-a813-4fbfd2842845,18bbedb5-1f0b-4dc7-818c-b738c4052efd
9c5a3fee-dad0-444a-acb3-c059e2f3db20,18bbedb5-1f0b-4dc7-818c-b738c4052efd
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,18bbedb5-1f0b-4dc7-818c-b738c4052efd
c59807ac-0362-4078-94b0-37ea3df6cdd0,18bbedb5-1f0b-4dc7-818c-b738c4052efd
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,18bbedb5-1f0b-4dc7-818c-b738c4052efd
07bee010-39f3-4200-9250-c1524842e6a6,18f3c21c-621c-447f-90a4-279e2c5d4eb0
141f32d6-a5af-49bf-b019-fd28354977f1,18f3c21c-621c-447f-90a4-279e2c5d4eb0
1b93b30c-833f-45a8-ba69-c21d2e7f4824,18f3c21c-621c-447f-90a4-279e2c5d4eb0
1dc55e58-a5c3-462c-b73d-8dd480de90fc,18f3c21c-621c-447f-90a4-279e2c5d4eb0
3087da56-5a27-4e58-aea7-1555c640f232,18f3c21c-621c-447f-90a4-279e2c5d4eb0
35405a7d-7018-440b-9d16-76206ac3e224,18f3c21c-621c-447f-90a4-279e2c5d4eb0
39792668-5cfd-42c2-8872-ad776e9bad70,18f3c21c-621c-447f-90a4-279e2c5d4eb0
6598b655-3e19-448c-8b4f-ff6a29447b34,18f3c21c-621c-447f-90a4-279e2c5d4eb0
74ba5e25-afd5-490b-a3a8-2175020c4487,18f3c21c-621c-447f-90a4-279e2c5d4eb0
88ee8b83-a7fe-4c00-8f12-621b209012fd,18f3c21c-621c-447f-90a4-279e2c5d4eb0
95f835a3-03fe-40f1-a813-4fbfd2842845,18f3c21c-621c-447f-90a4-279e2c5d4eb0
9c5a3fee-dad0-444a-acb3-c059e2f3db20,18f3c21c-621c-447f-90a4-279e2c5d4eb0
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,18f3c21c-621c-447f-90a4-279e2c5d4eb0
c59807ac-0362-4078-94b0-37ea3df6cdd0,18f3c21c-621c-447f-90a4-279e2c5d4eb0
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,18f3c21c-621c-447f-90a4-279e2c5d4eb0
07bee010-39f3-4200-9250-c1524842e6a6,18fff60b-e6a8-4e8a-a8a5-32c3512e7b77
141f32d6-a5af-49bf-b019-fd28354977f1,18fff60b-e6a8-4e8a-a8a5-32c3512e7b77
1b93b30c-833f-45a8-ba69-c21d2e7f4824,18fff60b-e6a8-4e8a-a8a5-32c3512e7b77
3087da56-5a27-4e58-aea7-1555c640f232,18fff60b-e6a8-4e8a-a8a5-32c3512e7b77
35405a7d-7018-440b-9d16-76206ac3e224,18fff60b-e6a8-4e8a-a8a5-32c3512e7b77
39792668-5cfd-42c2-8872-ad776e9bad70,18fff60b-e6a8-4e8a-a8a5-32c3512e7b77
74ba5e25-afd5-490b-a3a8-2175020c4487,18fff60b-e6a8-4e8a-a8a5-32c3512e7b77
88ee8b83-a7fe-4c00-8f12-621b209012fd,18fff60b-e6a8-4e8a-a8a5-32c3512e7b77
95f835a3-03fe-40f1-a813-4fbfd2842845,18fff60b-e6a8-4e8a-a8a5-32c3512e7b77
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,18fff60b-e6a8-4e8a-a8a5-32c3512e7b77
c59807ac-0362-4078-94b0-37ea3df6cdd0,18fff60b-e6a8-4e8a-a8a5-32c3512e7b77
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,18fff60b-e6a8-4e8a-a8a5-32c3512e7b77
07bee010-39f3-4200-9250-c1524842e6a6,19484898-b58a-4518-80e0-c770698ef748
141f32d6-a5af-49bf-b019-fd28354977f1,19484898-b58a-4518-80e0-c770698ef748
1b93b30c-833f-45a8-ba69-c21d2e7f4824,19484898-b58a-4518-80e0-c770698ef748
1dc55e58-a5c3-462c-b73d-8dd480de90fc,19484898-b58a-4518-80e0-c770698ef748
3087da56-5a27-4e58-aea7-1555c640f232,19484898-b58a-4518-80e0-c770698ef748
35405a7d-7018-440b-9d16-76206ac3e224,19484898-b58a-4518-80e0-c770698ef748
39792668-5cfd-42c2-8872-ad776e9bad70,19484898-b58a-4518-80e0-c770698ef748
6598b655-3e19-448c-8b4f-ff6a29447b34,19484898-b58a-4518-80e0-c770698ef748
74ba5e25-afd5-490b-a3a8-2175020c4487,19484898-b58a-4518-80e0-c770698ef748
88ee8b83-a7fe-4c00-8f12-621b209012fd,19484898-b58a-4518-80e0-c770698ef748
95f835a3-03fe-40f1-a813-4fbfd2842845,19484898-b58a-4518-80e0-c770698ef748
9c5a3fee-dad0-444a-acb3-c059e2f3db20,19484898-b58a-4518-80e0-c770698ef748
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,19484898-b58a-4518-80e0-c770698ef748
c59807ac-0362-4078-94b0-37ea3df6cdd0,19484898-b58a-4518-80e0-c770698ef748
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,19484898-b58a-4518-80e0-c770698ef748
07bee010-39f3-4200-9250-c1524842e6a6,194dd720-4e85-4100-aafb-cdf005d972da
141f32d6-a5af-49bf-b019-fd28354977f1,194dd720-4e85-4100-aafb-cdf005d972da
1b93b30c-833f-45a8-ba69-c21d2e7f4824,194dd720-4e85-4100-aafb-cdf005d972da
1dc55e58-a5c3-462c-b73d-8dd480de90fc,194dd720-4e85-4100-aafb-cdf005d972da
3087da56-5a27-4e58-aea7-1555c640f232,194dd720-4e85-4100-aafb-cdf005d972da
35405a7d-7018-440b-9d16-76206ac3e224,194dd720-4e85-4100-aafb-cdf005d972da
39792668-5cfd-42c2-8872-ad776e9bad70,194dd720-4e85-4100-aafb-cdf005d972da
6598b655-3e19-448c-8b4f-ff6a29447b34,194dd720-4e85-4100-aafb-cdf005d972da
74ba5e25-afd5-490b-a3a8-2175020c4487,194dd720-4e85-4100-aafb-cdf005d972da
88ee8b83-a7fe-4c00-8f12-621b209012fd,194dd720-4e85-4100-aafb-cdf005d972da
95f835a3-03fe-40f1-a813-4fbfd2842845,194dd720-4e85-4100-aafb-cdf005d972da
9c5a3fee-dad0-444a-acb3-c059e2f3db20,194dd720-4e85-4100-aafb-cdf005d972da
ba89fcc3-bb1b-42af-a754-2d9f639e43ab,194dd720-4e85-4100-aafb-cdf005d972da
c59807ac-0362-4078-94b0-37ea3df6cdd0,194dd720-4e85-4100-aafb-cdf005d972da
c6b81db8-29ed-43d6-b14d-0fd913d7ce36,194dd720-4e85-4100-aafb-cdf005d972da
07bee010-39f3-4200-9250-c1524842e6a6,19561dcb-5238-4916-9c9b-921e2b424e99
141f32d6-a5af-49bf-b019-fd28354977f1,19561dcb-5238-4916-9c9b-921e2b424e99
