;id;brand_id;family_id;"""group""";legacy_id;title
488;8895bdca-1b33-42a8-933f-4ea0378b29d4;921f8c67-2a93-4329-9247-c4153183b04b;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P680;3111;Itta Pant denim 
489;5ece08ee-103c-4ff8-b1ee-3664df3eb910;cfca4b92-12a6-411c-a62a-a874d00aa735;6598b655-3e19-448c-8b4f-ff6a29447b34;M28;6725;Onlshape Jeans regs 
490;5b13db19-3645-4c98-b870-7e0ed379a733;6ed756bf-7370-46c0-b4df-a53c893b26bb;35405a7d-7018-440b-9d16-76206ac3e224;K951;16162;Scsalwa Jacket sand
491;ec9dfe89-32d8-4dcc-a4b3-029e748c3ee6;23ac65d4-bca2-4119-b4fa-821b224b8d49;39792668-5cfd-42c2-8872-ad776e9bad70;T911;10394;Rarya Top flower
492;908463c1-4137-4237-8cc4-1ad1c2717bc3;3bf63b3d-7c2f-47a4-81bc-6ad2452245d7;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K584;\N;Caravana Jacket biker
493;3ed52c5f-215a-4e44-a8c9-21a9443df036;23ac65d4-bca2-4119-b4fa-821b224b8d49;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1672;10396;Jrarya Pant flow T. L C. black
494;7647ea21-2fd5-4c4a-a11c-30c664606390;7d82a2a5-1eee-425d-a914-ace3d7864a26;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1677;10402;Leopard Pant print
495;a9bb4731-66c1-4ea1-8718-2c36a8c8c74c;1ccbcd7a-f998-416d-bb98-5f9d79ee746e;35405a7d-7018-440b-9d16-76206ac3e224;K1102;\N;Noma Parka tiffosi 
496;9ff96255-0bbf-44a6-94c0-13b93f6001b7;cfca4b92-12a6-411c-a62a-a874d00aa735;6598b655-3e19-448c-8b4f-ff6a29447b34;M257;8847;Onlroyal Jeans noos
497;51e6294f-d8d6-4732-b9e3-c04736e1d18f;c3159d66-c344-4f24-bee1-1d5966e567d6;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1937;10600;French Shirt rhodes
498;925e88dd-f536-4663-b1ab-2f7a0dbeb64a;6ed756bf-7370-46c0-b4df-a53c893b26bb;c59807ac-0362-4078-94b0-37ea3df6cdd0;S2350;16160;Scgaga Shirt combi
499;4e148a68-c9cb-4501-bdbc-51c03b6133a7;ae7e5951-6317-42e5-9d7e-0b7cab5fff0a;c59807ac-0362-4078-94b0-37ea3df6cdd0;S2996;16672;Flowers Shirt season 
500;e6ca4f03-d6af-407c-9332-4463d1e44c4b;921d101c-6d05-4d3a-94fa-b50b955f0561;95f835a3-03fe-40f1-a813-4fbfd2842845;C2306;17425;Vianna T-shirt solid 
501;f6093be3-4954-47ae-8fd5-baf8cae2c583;6ccbab3f-f2e6-4992-9844-ff9446fe1f96;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1508;9512;Beau Pant lili
502;7f68db6d-caed-4ecb-9556-645b9501bbf4;6ccbab3f-f2e6-4992-9844-ff9446fe1f96;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1725;9514;Shine Shirt gold
503;a7a69f58-25ca-4f95-8509-dee5e921f0f5;6ccbab3f-f2e6-4992-9844-ff9446fe1f96;141f32d6-a5af-49bf-b019-fd28354977f1;J1306;9516;Suley Cardigan knit
504;41b722c2-e8a4-4fd8-b376-22f3f4ce5f35;6baa0e97-2a91-43cf-843f-bbac6e5ed509;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J579;4447;Loret Sweater brille 
505;12ef6ca4-e66b-42ec-98c7-3a2c6f9b7f85;ae7e5951-6317-42e5-9d7e-0b7cab5fff0a;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1533;9564;Lua Pant season
506;7c64c875-751e-4f35-9315-f03851c3c824;202035b6-3728-4b23-ae73-ce618311e91e;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1696;9565;Necka Shirt sweewe
507;a8e89a03-0759-4471-9d06-56b29b6e0516;e7d3ebfe-6f9f-4d28-b3b4-96b4875b2af3;b263ba41-adab-4a83-a3e0-2766522f5aec;Q287;9661;Top Scarf sun
508;99bb1c6f-c0fb-4aa1-95ca-6f9ceb1a48b0;25e70ebf-206f-4be2-a626-9980e36fdda3;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1893;10664;Pinafore Dress denim
509;1ce26356-9a0b-484a-b16e-d8346ae58ddf;1ccbcd7a-f998-416d-bb98-5f9d79ee746e;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K1101;16725;Lazarus Jacket tiffosi 
510;5229e30e-78d1-43e7-9edd-b2e814184bbf;4039739b-8a62-4b30-862c-af65f9a66356;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K738;12553;Hamed Jacket down
511;6b037192-f6cf-4e30-ad9e-7d5a8e564f9f;921d101c-6d05-4d3a-94fa-b50b955f0561;95f835a3-03fe-40f1-a813-4fbfd2842845;S1362;8984;Palmira Shirt nice 
512;604c4dd8-6452-49dd-a2cc-0c130f6828d1;e02a9b8d-2a26-46c6-b5c1-0c8b2e4ff4d4;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1997;12549;Freesiga Dress kali
513;b22757e8-a113-47b0-8e7d-1daab1161c76;4039739b-8a62-4b30-862c-af65f9a66356;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1391;12552;Taghil Sweater heach
514;01d0f9c5-db6c-47fd-97ea-5bcf38c60870;b6758f9e-102c-4d39-98b2-b4c5e7a8d6c2;6598b655-3e19-448c-8b4f-ff6a29447b34;M511;16288;Objskinny Jeans noos 
515;78e48f3a-6178-445d-a53c-39acfbf33ebe;61c08d2e-6819-4a64-a866-3e377ff68925;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1068;8278;Vilucy Shirt lux 
516;4d0b5bc8-e3c8-4be1-855c-5f943289ddf2;23d58665-8b33-4a8b-b8cf-be1f0b955112;39792668-5cfd-42c2-8872-ad776e9bad70;T1255;9340;Luna Top look 
517;66cee2e1-39fc-40ea-8e2c-7947b0720667;80624cdd-099b-4cea-8f4a-2837f3e08587;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1968;16624;Sanne Pant twil 
518;678fe800-5156-4aa9-818e-deae65665ef6;9ef43878-70f3-43df-959d-49af8b1f580f;88ee8b83-a7fe-4c00-8f12-621b209012fd;Y205;17404;Yuli Playsuit summer 
519;b50ae918-6e5e-4d46-a534-6c8ed3abdcb0;9ef43878-70f3-43df-959d-49af8b1f580f;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P2261;17405;Edu Short stripes 
520;a6aadc56-59b1-4ff7-ac9c-2b71cc247a64;136dab85-c840-420f-bf88-e459483f8796;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F1005;9015;Savi Skirt grace
521;85cc2498-2596-44eb-b11f-4e2315f2834e;c92b024d-9dc7-45a7-8de0-b6b6980c16db;95f835a3-03fe-40f1-a813-4fbfd2842845;C1161;9125;Croix Tshirt cotton
522;fd31e987-9810-4f68-8d72-3bbc627b3936;055096da-3cab-492e-8e19-98e6d2656f1d;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1370;10673;Pinc Pant waist
523;603f1315-3eaa-4df8-9306-0014446555c1;6a8df4c0-bf3c-4e99-a648-44021ccb15af;95f835a3-03fe-40f1-a813-4fbfd2842845;C1332;10677;Peask Tshirt charlior
524;37039c6e-691e-4cb6-b49d-384fde2eadff;e02a9b8d-2a26-46c6-b5c1-0c8b2e4ff4d4;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1668;10937;Bird Dress muse
525;a39d547a-bb8c-4971-9b53-ac4e2ae5d18f;e02a9b8d-2a26-46c6-b5c1-0c8b2e4ff4d4;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1420;10938;Bird Shirt muse
526;0d7923a1-89bb-4629-8944-45c7bfb1ed22;45702471-835a-4967-a38b-c910df5a5b31;39792668-5cfd-42c2-8872-ad776e9bad70;T1447;10939;Cherry Top paris
527;be8494f7-ad46-4ff5-97dc-a37d29a0e5a6;f620512a-1e55-4c69-8208-9c83ed4725a5;95f835a3-03fe-40f1-a813-4fbfd2842845;C2096;16289;Striped Tshirt tom 
528;078f03ad-fbb4-40c2-b29b-df806a657578;ae7e5951-6317-42e5-9d7e-0b7cab5fff0a;95f835a3-03fe-40f1-a813-4fbfd2842845;C2276;16676;Summ Tshirt season 
529;bd2203d2-dbb0-4bcf-820a-3efea7e88a8d;d16b490f-370e-4eeb-ab4f-31c815f60a69;95f835a3-03fe-40f1-a813-4fbfd2842845;J1654;14012;Gjbotanic Sweater knit 
530;7baf0dcb-d1e8-4029-81d0-f02c3b255735;80624cdd-099b-4cea-8f4a-2837f3e08587;c59807ac-0362-4078-94b0-37ea3df6cdd0;S2450;16626;Zeze Shirt woven 
531;57e89490-df1a-40db-bcd6-9dd677e07ddd;61c08d2e-6819-4a64-a866-3e377ff68925;6598b655-3e19-448c-8b4f-ff6a29447b34;M120;8512;Vicom Jeans noos
532;8b30be61-1658-4c01-8607-3493c3da358b;61c08d2e-6819-4a64-a866-3e377ff68925;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K661;8514;Viblue Jacket noos
533;30d92414-21d6-4e5c-ae8f-3cf5cb474188;988e3625-7d5a-46f9-b93b-f3b15c8d6e61;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1520;8679;Ihbelinda Dress season
534;8535d29e-8d7b-48fd-8521-4b8ed15333fa;09358432-a44c-4cb4-b8e6-bf51b403bf39;141f32d6-a5af-49bf-b019-fd28354977f1;J1347;9534;Yu Cardigan hippie
535;ffe50924-2e04-4574-ab5d-caa76b3bb833;09358432-a44c-4cb4-b8e6-bf51b403bf39;141f32d6-a5af-49bf-b019-fd28354977f1;J1346;9535;Yubi Cardigan solid
536;0c2a0437-f094-4ace-bfbe-a6446d963125;09358432-a44c-4cb4-b8e6-bf51b403bf39;95f835a3-03fe-40f1-a813-4fbfd2842845;C1205;9537;Hippie Tshirt french
537;2866fabd-6c86-43c9-9c9b-2e64a262a0bf;1ccbcd7a-f998-416d-bb98-5f9d79ee746e;88ee8b83-a7fe-4c00-8f12-621b209012fd;D1541;10943;Ginger Dress lace
538;ba737468-16b2-4aab-8811-144221366946;cfca4b92-12a6-411c-a62a-a874d00aa735;74ba5e25-afd5-490b-a3a8-2175020c4487;A122;12882;Onlastrid Coat marie
539;ccac13f5-fdc0-4319-bf1e-b8e5a33a0577;a255572f-5a7a-49fc-87de-227acbe413a0;6598b655-3e19-448c-8b4f-ff6a29447b34;M874;16679;Mex Jeans printed 
540;18dea950-03fa-4dc5-b911-17f26bccd327;6ccbab3f-f2e6-4992-9844-ff9446fe1f96;141f32d6-a5af-49bf-b019-fd28354977f1;J587;\N;Lina Cardigan longer
541;65813fa9-0dc8-425f-aba5-85ee7450b3c7;a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1681;9898;Closet Dress dakota
542;3891e6d1-d864-4c15-9b4e-8581125dcb4a;f55a7823-4b84-4ca2-b24f-4945f2f27ca9;6598b655-3e19-448c-8b4f-ff6a29447b34;M9;6872;Lola Pant jean 
543;8e76dfa5-b2dc-4c78-b695-df5f4448b747;60f81be4-bc2d-465c-ad62-52551b7c9ad8;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1681;8949;Sienna Shirt flower
544;3c016781-5183-4009-994f-610ff0bf9092;136dab85-c840-420f-bf88-e459483f8796;95f835a3-03fe-40f1-a813-4fbfd2842845;C1150;9033;Samantha T-shirt grace
545;21d36a3f-adc4-4570-917a-261ab53517be;e2b0644a-9365-4b40-a821-2a2266de551d;39792668-5cfd-42c2-8872-ad776e9bad70;T1162;9921;Closet Top brick
546;31c3b1d5-e3e2-41ac-9834-5ded29fdb826;e2b0644a-9365-4b40-a821-2a2266de551d;39792668-5cfd-42c2-8872-ad776e9bad70;T1163;9922;Closet Top chester
547;e592e06f-b178-4ad5-9f60-d60b19d2fef8;e2b0644a-9365-4b40-a821-2a2266de551d;39792668-5cfd-42c2-8872-ad776e9bad70;T1165;9924;Closet Top somerville
548;5eedf9ee-c4e3-4515-a8f0-eaa74699a109;c22a8b00-a91b-4f6f-af11-8553e7c13ea9;95f835a3-03fe-40f1-a813-4fbfd2842845;C849;8610;Madison Tshirt group 
549;f93b41a6-5c8b-4c4a-aa48-09c61b3e6ae3;c373a4f2-a8de-41e8-86a0-04725b575436;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F908;9709;Amalfi Skirt leaf 
550;ce571395-f6e1-4a26-96e9-97ab11b49181;bda0bdf1-d19e-4700-9493-78250dce8a6f;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F1191;11059;Camou Skirt onado
551;766d4df5-2285-45ce-a4ea-c2ba6615b63b;bda0bdf1-d19e-4700-9493-78250dce8a6f;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K825;11062;Dimas Jacket denim 
552;2c9be4d8-f26a-4880-b47f-0d8e6c83f5e9;d0d22dca-1902-45d3-98f5-4130e62056fa;6598b655-3e19-448c-8b4f-ff6a29447b34;M876;16683;Karl Jeans toxik 
553;203cc4e2-77ba-4193-9185-07fec0c6abe9;8a22fb35-a796-4eed-9c57-06f110e4e3e6;1dc55e58-a5c3-462c-b73d-8dd480de90fc;M199;9423;Trissa Jeans sky 
554;714c9aa8-b165-43e1-9f67-a7032ee1f559;9b5272b3-c05f-4237-913b-61dde0fdb8d0;9c5a3fee-dad0-444a-acb3-c059e2f3db20;P1333;10078;Paniz Short regular
555;98d97429-7a43-4039-bf65-06d5b35d6c57;055096da-3cab-492e-8e19-98e6d2656f1d;95f835a3-03fe-40f1-a813-4fbfd2842845;C1398;13552;Rocisne T-shirt stripes
556;f2f9dafe-6e0c-404a-bb76-9542a0296108;a686154a-8570-40ae-b6a2-dc82842a5e32;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1674;9828;Bernice Dress bohck
557;b83d72f0-15f9-425d-86ce-150d27598593;bc72be7a-2bd4-44ff-ab0e-e975e4ee9e96;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1175;9829;Aure Sweater ward
558;9233067b-69cc-4d1b-9277-fd8fb66a9766;dcbc39f3-9aca-4f28-9a5c-2ddd04da77d8;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1955;10922;Senes Dress night 
559;3a913450-55dc-4f04-a03f-105e5044603a;f620512a-1e55-4c69-8208-9c83ed4725a5;95f835a3-03fe-40f1-a813-4fbfd2842845;C1229;11883;Teel Tshirt vneck
560;a1a41905-982b-4433-97d5-adcb9c7504ec;2b8a1779-4e37-420c-9439-222f69ab6790;882ecdf8-325d-4826-a066-1b263e438f09;B413;11885;Filpaule Bag cow
561;3a7f049e-6799-460f-8813-f826a1f74161;23ac65d4-bca2-4119-b4fa-821b224b8d49;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1834;11893;Jrtracy Shirt dots
562;0de48b3e-8e8a-4b71-ac61-26fa1743ff61;23ac65d4-bca2-4119-b4fa-821b224b8d49;6598b655-3e19-448c-8b4f-ff6a29447b34;M823;16177;Jrzeronova Jeans noos 
563;816a75ee-c969-4802-9ebb-8d47662656ec;61c08d2e-6819-4a64-a866-3e377ff68925;c59807ac-0362-4078-94b0-37ea3df6cdd0;C955;8665;Vimelli Tshirt noos
564;34d7b5e3-eeec-43b4-b856-88f9e015c580;988e3625-7d5a-46f9-b93b-f3b15c8d6e61;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F1117;10202;Ihmarrakech Skirt mus
565;3b294f3f-dac3-448f-8015-58132818c03f;988e3625-7d5a-46f9-b93b-f3b15c8d6e61;6598b655-3e19-448c-8b4f-ff6a29447b34;M188;\N;Erin Jeans medium
566;13abd201-df09-48ae-b8d1-e52bdcbfa03c;988e3625-7d5a-46f9-b93b-f3b15c8d6e61;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F882;10203;Ihmarrakech Skirt safari
567;956cc98a-2f6f-46a6-87d4-908f447da4c6;52117e6f-5cc4-4cc9-89c6-6c86be22376c;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1117;5294;Bona Pant miniprint 
568;7df5c131-4c17-47da-85b1-38e138226e04;988e3625-7d5a-46f9-b93b-f3b15c8d6e61;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K955;15693;Ihgusto Jacket denim 
569;446b2c64-10b2-4413-856c-ce4dd572c051;a255572f-5a7a-49fc-87de-227acbe413a0;6598b655-3e19-448c-8b4f-ff6a29447b34;M880;16681;City Jeans toxik 
570;07c9a753-2d46-40d2-9328-ec631623a982;81ff4456-9c03-441f-9201-9410cae79d85;95f835a3-03fe-40f1-a813-4fbfd2842845;C1029;8694;Pamila Tshirt lisa 
571;1d668f7d-7541-4972-932c-9bcfab498501;ccb37c7e-efc3-4f3e-9d37-8944756b582f;35405a7d-7018-440b-9d16-76206ac3e224;K683;9041;Deper Parka softy
572;917ed9eb-8d1f-4dce-b2aa-33dd5bf33029;1600fb81-6f8b-4fa2-9ae2-a33420125939;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1758;9098;Ara Dress dark
573;7e72f056-365e-44b1-b448-3ed096f73667;dcbc39f3-9aca-4f28-9a5c-2ddd04da77d8;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1893;10160;Senes Shirt sas
574;dbde276d-3185-438a-9b2e-8150f2043626;61c08d2e-6819-4a64-a866-3e377ff68925;95f835a3-03fe-40f1-a813-4fbfd2842845;C938;10303;Vinoel T-shirt noos
575;dda75755-1bb4-4095-b524-84864382c3fa;6a8df4c0-bf3c-4e99-a648-44021ccb15af;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F1209;11158;Charlior Skirt dalmata
576;198338bf-cf31-4da0-9db8-61bc7b184245;c373a4f2-a8de-41e8-86a0-04725b575436;35405a7d-7018-440b-9d16-76206ac3e224;K754;13788;Slay Parka brave
577;d49ff255-3dd0-4f7b-95fa-5e0e1cd8760e;e02a9b8d-2a26-46c6-b5c1-0c8b2e4ff4d4;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1907;15733;Fqlolly Pant solid 
578;43897fbc-b411-47bd-a487-0524fd7fe413;9ef43878-70f3-43df-959d-49af8b1f580f;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F1633;17413;Arlet Skirt print
579;af725486-9846-42f7-b52a-fbce2235b79f;01009d0a-8f37-4d4f-be76-98a291b37def;3087da56-5a27-4e58-aea7-1555c640f232;X126;11173;Paulie Sweatshirt print 
580;8f7d088d-7c48-40af-9328-53c32df9ea92;c373a4f2-a8de-41e8-86a0-04725b575436;95f835a3-03fe-40f1-a813-4fbfd2842845;C1087;8773;Billi Tshirt embro
581;5bf765fc-ea07-45de-8be0-603622f58e29;91664c1b-3d18-4eab-b3ca-79072c417d45;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1878;10038;Utah Shirt floral 
582;328c7472-ae98-44e8-832f-0ba42e6ac529;c1a88681-f26a-450f-a95f-71af63e1c27e;6598b655-3e19-448c-8b4f-ff6a29447b34;M289;10338;Fano Jeans denim
583;905cfc44-3c43-46ea-8a37-388165bd532e;6ed756bf-7370-46c0-b4df-a53c893b26bb;95f835a3-03fe-40f1-a813-4fbfd2842845;C1114;11267;Aretha Tshirt soya
584;31c2170f-de03-4084-b0f9-10e5ba707185;61397b80-34cc-4af1-93e7-54101a3e9d3a;39792668-5cfd-42c2-8872-ad776e9bad70;J2385;16638;Mix Sweater knit 
585;66c758ff-88a5-43be-bb15-a03c873fc388;d0d22dca-1902-45d3-98f5-4130e62056fa;6598b655-3e19-448c-8b4f-ff6a29447b34;M871;16684;Dainel Jeans toxik 
586;aae3590f-bc9f-4354-b079-a3f0fdd5095b;d16b490f-370e-4eeb-ab4f-31c815f60a69;39792668-5cfd-42c2-8872-ad776e9bad70;T906;8862;Hila Top luxe
587;78553a75-bb48-4235-9986-f90dab696de9;1600fb81-6f8b-4fa2-9ae2-a33420125939;39792668-5cfd-42c2-8872-ad776e9bad70;T1236;8910;Luca Top cerise 
588;174a6386-abc2-49de-b5bb-303bede114b7;52117e6f-5cc4-4cc9-89c6-6c86be22376c;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1690;10468;Olive Pant alabama
589;de32662c-6444-4720-acb8-c2d0a149ddfb;80624cdd-099b-4cea-8f4a-2837f3e08587;95f835a3-03fe-40f1-a813-4fbfd2842845;C1103;11328;Haiz Tshirt ss
590;18d61972-34bb-4ea5-a08b-bb4f0a5e01e7;80624cdd-099b-4cea-8f4a-2837f3e08587;9c5a3fee-dad0-444a-acb3-c059e2f3db20;P1273;11329;Zea Short pant
591;a8692be4-e23b-493f-b277-e77cdebda33e;6a8df4c0-bf3c-4e99-a648-44021ccb15af;74ba5e25-afd5-490b-a3a8-2175020c4487;A137;13932;Fluffy Coat jcz
592;2b8e6b9f-9773-426c-97f4-b262b59174b4;2b8a1779-4e37-420c-9439-222f69ab6790;39792668-5cfd-42c2-8872-ad776e9bad70;S1464;9504;Charis Shirt film
593;5093150b-777d-47a5-ac27-16530925eac1;2b8a1779-4e37-420c-9439-222f69ab6790;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1461;9505;Candace Shirt film
594;e21c22f3-086d-48db-96e8-c148ad221dd3;2b8a1779-4e37-420c-9439-222f69ab6790;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1462;9506;Cascadia Shirt film
595;6eaa376a-c916-4940-bae2-473308ba560b;6ccbab3f-f2e6-4992-9844-ff9446fe1f96;141f32d6-a5af-49bf-b019-fd28354977f1;J1307;9517;Jana Sweater knit
596;ac5d07f0-2298-46ee-baa0-95288203ca99;ae7e5951-6317-42e5-9d7e-0b7cab5fff0a;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1776;9550;Circle Shirt colors
597;8f6d36f2-6471-44d4-806c-515f698a1b95;91930574-de0a-4e8f-a391-2e2c7bf9ed06;39792668-5cfd-42c2-8872-ad776e9bad70;T1525;11355;Casacche Top wide
598;23278696-377b-4cea-966f-81a5e1c9e402;f620512a-1e55-4c69-8208-9c83ed4725a5;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K959;16644;Riders Jacket denim 
599;15d179f5-205a-4e9a-ba2d-33e2a25b9027;60f81be4-bc2d-465c-ad62-52551b7c9ad8;88ee8b83-a7fe-4c00-8f12-621b209012fd;Y108;8948;Juas Jumpsuit mika
600;e0b0aa54-b194-4160-91c5-78e847cdfc48;988e3625-7d5a-46f9-b93b-f3b15c8d6e61;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F881;10582;Ihlisa Skirt sweet
601;21f0549a-4136-4005-b332-4841a5a46372;81ff4456-9c03-441f-9201-9410cae79d85;88ee8b83-a7fe-4c00-8f12-621b209012fd;Y103;10583;Hailey Playsuit flower
602;36ac5228-f6c5-4cbd-b97c-db6564ad652e;23d58665-8b33-4a8b-b8cf-be1f0b955112;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K795;10589;Eyes Jacket bomb
603;b34f2b8c-bfcc-4f3b-bb63-3c5dee6af302;dfd310cc-8f71-4c13-8292-9f10d0c800c5;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1784;11407;Una Dress navy
604;848cec5d-1031-4baa-9f9d-8bdd8ac11230;76980fb6-ce4f-4e2a-9958-5cf8fc25e639;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1235;9007;Powi Pant fit
605;bfbb30db-b515-4eca-b455-f6ddb3139ac8;da790000-672a-45a3-9bf9-4805e90d7f19;ba89fcc3-bb1b-42af-a754-2d9f639e43ab;D1482;8985;Florrie Dress dots 
606;ed69d316-5734-451e-bf31-3ac02025f077;da790000-672a-45a3-9bf9-4805e90d7f19;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1199;8986;Catrina Shirt cats 
607;b36a0408-f9e7-4c69-b953-d56f3d76b301;23d58665-8b33-4a8b-b8cf-be1f0b955112;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F1235;11500;Ycoo Skirt cat
608;4f043918-306c-4cd7-9e91-46d6d0e9400e;921d101c-6d05-4d3a-94fa-b50b955f0561;95f835a3-03fe-40f1-a813-4fbfd2842845;C2309;17423;Linen T-shirt stripes
609;92f96835-501e-4fd9-9cf6-57f9c782dda1;e0c5939f-1f3f-44c9-b786-8154fdaa6cac;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1486;10833;Esprit Shirt flow
610;8117d8ca-b8af-4b74-a169-110f2b3da503;dfd310cc-8f71-4c13-8292-9f10d0c800c5;1dc55e58-a5c3-462c-b73d-8dd480de90fc;M469;11661;Hwbella Jeans holly
611;f8ba2796-dbbc-4ffa-be6a-d3f0907e56a5;6ad0756c-5e2a-4caa-8c9a-deaab7cdcf96;39792668-5cfd-42c2-8872-ad776e9bad70;J1547;11665;Plisse Sweater noir
612;7d16976a-7dd2-473e-922a-aeddf0dba7b2;81ff4456-9c03-441f-9201-9410cae79d85;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1400;14188;Bynian Sweater oneck
613;c7bf7ed7-22f9-4a93-967c-325492bc46b3;81ff4456-9c03-441f-9201-9410cae79d85;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1555;14189;Bymalea Sweater rollneck
614;0b4ff44f-a3a2-472a-8c97-5540bf56bcf1;f55a7823-4b84-4ca2-b24f-4945f2f27ca9;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K477;8468;Visti Jacket bomber 
615;8d322b3a-308c-4703-a943-710ea3a3df08;921f8c67-2a93-4329-9247-c4153183b04b;6598b655-3e19-448c-8b4f-ff6a29447b34;P1456;8491;Than Pant place 
616;d21a3c3c-b6dc-417e-91b6-dd9b2f745475;921d101c-6d05-4d3a-94fa-b50b955f0561;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K556;8504;Eos Jacket peach 
617;37e3d8f4-951c-4b2e-95d0-5eb21a2866b0;202035b6-3728-4b23-ae73-ce618311e91e;c6b81db8-29ed-43d6-b14d-0fd913d7ce36;K708;9568;Bomb Jacket gold
618;9ba7ad5b-8fd4-4cc3-b557-c71533efae68;921d101c-6d05-4d3a-94fa-b50b955f0561;95f835a3-03fe-40f1-a813-4fbfd2842845;S1366;9595;Inside Shirt print
619;457462ef-1e4e-4476-8081-6ebbcebebd86;406ec09b-8c5c-4e3e-8412-f0033e0364d8;c59807ac-0362-4078-94b0-37ea3df6cdd0;S1717;9625;Kilibbi Shirt print
620;b02cc7b2-d5f6-485e-bc2b-d6baafc4eaa4;e4c97e4e-1141-497f-b38c-3b7c0cae9ec4;2514d6c8-11e6-4692-87b4-dcc1cd18592c;F890;9630;Pcsky Skirt aop
621;1a7531fc-aa8e-4d7b-b75c-bed3ba7567d5;921d101c-6d05-4d3a-94fa-b50b955f0561;3087da56-5a27-4e58-aea7-1555c640f232;S1252;8505;Contrast Shirt hem 
622;11d9d5c8-f761-43aa-8c18-538ebba2af82;9fead4cd-d80d-4488-be05-beddd6b45fb5;1dc55e58-a5c3-462c-b73d-8dd480de90fc;P1278;8507;Vera Pant deep 
623;d46cc604-60d3-43e3-a27a-9211b7e0e12b;a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18;b263ba41-adab-4a83-a3e0-2766522f5aec;Q342;9980;Limba Foulard closet
624;0b54c19f-a622-4ded-8279-f9ceeea2bbc3;a1f8d89e-04ed-42a9-8c51-dc04cbdd0d18;b263ba41-adab-4a83-a3e0-2766522f5aec;Q337;9981;Lyris Foulard closet
625;b5ad694f-ed83-43b0-8362-67a73db8fda2;61c08d2e-6819-4a64-a866-3e377ff68925;1b93b30c-833f-45a8-ba69-c21d2e7f4824;J1383;11827;Vianta Sweater knit
