user_id;user_market;frequency;newsletter_subscribed;dress_leisure;dress_work;fit_top;fit_bottom;body_shape;eyes;hair;size_top;size_bottom;size_footwear;size_bra;size_cup;height;weight;adventurous;prices;job;date_birth;age;is_mother;style_1;style_2
ec792f501f9846a391185976b2bd8adc;FR;on-demand;1;femenine;classic;straight;straight;rectangle;green;chocolate-brown;L;XL;41.0;100.0;C;172.0;85.0;2.0;30-60;health;1985-09-20;38.0;True;boho;classic
4ac5e7fb052b47d0845e6cef973ef46b;IT;on-demand;0;casual;street;loose;straight;rectangle;dark-brown;chestnut-brown;L;L;38.0;95.0;B;163.0;73.0;1.0;30-60;administration;1980-06-21;44.0;True;classic;casual
78071a504e334857bc1dc4f89049a277;FR;quarterly;0;femenine;classic;straight;straight;oval;hazel;blonde;L;XL;38.0;;;162.0;66.0;2.0;60-100;administration;1966-11-22;57.0;True;minimalist;evening
6b4e2bab652d4d98beb069f9c25dbd51;DE;on-demand;1;casual;street;straight;straight;hourglass;green;chocolate-brown;L;L;39.0;100.0;D;167.0;69.0;4.0;60-100;education;1978-03-15;46.0;True;minimalist;casual
1285e4e59c0d43e4ac921cd9db535f0d;ES;on-demand;0;street;street;straight;straight;oval;hazel;chestnut-brown;M;M;35.0;95.0;D;160.0;60.0;4.0;30-60;administration;1975-04-25;49.0;True;casual;minimalist
976cb84e48004e9ea83da2c37a5bb776;DE;on-demand;0;classic;street;straight;fitted;oval;green;chestnut-brown;L;XXL;40.0;100.0;E;165.0;80.0;4.0;60-100;education;1978-02-23;46.0;True;classic;street
d3e0ed84aecb4ccf97846e536dcd11cc;FR;on-demand;1;casual;classic;straight;straight;hourglass;blue;chestnut-brown;L;XL;38.0;100.0;E;160.0;66.0;1.0;60-100;other;1971-06-13;53.0;False;boho;classic
93e7605daf6d4c5991a6efbb6c0a9bba;ES;on-demand;0;femenine;casual;fitted;fitted;oval;green;chestnut-brown;M;L;38.0;90.0;D;165.0;70.0;3.0;30-60;education;1991-02-01;33.0;False;street;casual
4c256abe36c148a48633acc96016d60e;DE;quarterly;0;classic;classic;straight;loose;hourglass;dark-brown;grey-platinum;L;L;40.0;100.0;C;179.0;75.0;1.0;100+;executive;1968-04-12;56.0;False;minimalist;classic
a0df733e66874211af821d3c7ac6450d;DE;bimonthly;0;street;femenine;fitted;fitted;rectangle;green;chestnut-brown;3XL;XL;41.0;110.0;D;175.0;98.0;2.0;30-60;health;1986-08-31;37.0;False;street;casual
d5a272e5e09f46eb997a86640d709248;FR;on-demand;0;femenine;femenine;fitted;straight;hourglass;blue;blonde;XS;XS;36.0;85.0;B;158.0;46.0;1.0;60-100;education;1981-08-09;43.0;True;classic;boho
b39fe58d1d1d4e49869adcef46d8992e;DE;on-demand;0;street;street;fitted;straight;oval;blue;chestnut-brown;L;XL;38.0;95.0;F;164.0;78.0;3.0;60-100;health;1983-06-06;41.0;True;evening;minimalist
4c6552be651e4ca5baeed6af12c58309;ES;on-demand;0;casual;femenine;straight;fitted;rectangle;dark-brown;chestnut-brown;S;M;35.0;85.0;F;156.0;57.3;3.0;30-60;administration;1981-09-15;42.0;True;street;casual
885b13d2d6b94c44a6c340cdd8cf04ae;ES;bimonthly;0;classic;classic;loose;fitted;rectangle;dark-brown;red;L;XL;39.0;95.0;D;165.0;66.0;3.0;60-100;administration;1960-05-12;64.0;;evening;minimalist
00a074ef4ed348d1a16b2db62a527521;UK;on-demand;0;femenine;femenine;fitted;fitted;rectangle;blue;chocolate-brown;S;XS;39.0;85.0;B;167.64;50.85;3.0;30-60;education;1992-07-18;32.0;True;casual;boho
7d917f7bc6e241a0bb84edf770c837ea;IT;on-demand;0;street;casual;fitted;fitted;hourglass;dark-brown;red;S;S;40.0;95.0;;170.0;53.0;5.0;30-60;health;1980-01-18;44.0;False;classic;boho
58b3098c99b94557a7bcee9f5e993811;FR;monthly;0;street;street;fitted;fitted;oval;hazel;blonde;L;L;38.0;100.0;C;163.0;72.0;3.0;30-60;education;1990-02-21;34.0;True;classic;
472c577042a44dc883ac088d17c6405e;DE;bimonthly;0;street;classic;loose;fitted;oval;blue;black;XL;L;39.0;105.0;B;162.0;83.0;3.0;60-100;executive;1965-10-23;58.0;True;street;evening
65f982359667460c964e5604b75b48a1;FR;on-demand;0;femenine;street;loose;fitted;inverted-triangle;hazel;black;XL;M;38.0;95.0;B;159.0;76.0;3.0;60-100;agriculture;1966-04-18;58.0;True;street;
4df5f4a8ebcb4200a1c09da38998cb80;DE;on-demand;0;street;casual;loose;fitted;oval;blue;blonde;M;M;36.0;95.0;C;156.0;63.0;2.0;60-100;administration;1978-05-19;46.0;True;casual;street
90a01965db9a4092a66ac88a6906ab68;FR;on-demand;0;casual;street;loose;loose;rectangle;hazel;chestnut-brown;4XL;3XL;40.0;115.0;;165.0;87.0;1.0;30-60;homemaker;1974-08-29;49.0;True;minimalist;boho
4650bd73ccf243a58f58612a8227722f;UK;on-demand;1;casual;street;fitted;fitted;oval;grey;chestnut-brown;XL;XL;38.0;100.0;DD;160.02;77.63;5.0;30-60;other;1985-11-13;38.0;True;casual;street
58576cbd075d4c4b8075dbb7acc273fb;NL;bimonthly;0;femenine;street;fitted;loose;triangle;green;chocolate-brown;XL;3XL;37.0;90.0;E;160.0;100.0;1.0;30-60;other;1972-03-10;52.0;True;classic;boho
44ab018f208346c68874c1026143117f;ES;on-demand;0;street;street;straight;fitted;hourglass;dark-brown;chestnut-brown;L;L;41.0;90.0;A;173.0;64.0;3.0;30-60;administration;1978-06-05;46.0;True;boho;street
5e53c2e5b88f4e3c892ac3bde99a7c0d;FR;on-demand;1;casual;street;straight;fitted;rectangle;dark-brown;black;L;L;38.0;105.0;B;156.0;70.0;2.0;30-60;education;1992-05-15;32.0;True;casual;
c20a75b8bf6b4ec4aba8c6a5c96f3f0a;DE;on-demand;1;femenine;femenine;fitted;straight;hourglass;green;chestnut-brown;L;XL;41.0;95.0;E;173.0;82.0;3.0;100+;education;1984-04-21;40.0;False;minimalist;evening
7b31d043f2674335a95c06620b912a6a;FR;on-demand;0;classic;classic;straight;straight;triangle;hazel;chocolate-brown;S;M;37.0;90.0;A;159.5;56.5;2.0;30-60;administration;1982-11-24;41.0;True;boho;classic
833cd4a210324bc38dbde5aa3ac4ea87;DE;on-demand;0;casual;casual;loose;straight;oval;dark-brown;chestnut-brown;4XL;4XL;42.0;120.0;B;176.0;113.0;1.0;60-100;executive;1991-01-17;33.0;False;evening;minimalist
e9e6c08704864b8b84897ecfbae1921b;FR;bimonthly;0;street;casual;loose;fitted;oval;dark-brown;black;3XL;4XL;41.0;100.0;E;175.0;97.0;2.0;60-100;other;1978-04-26;46.0;True;street;boho
49d0e84dc111496bb51fa91f07c9a994;FR;bimonthly;0;casual;street;loose;straight;rectangle;hazel;red;XL;L;38.0;100.0;D;163.0;70.0;4.0;60-100;health;1967-01-11;57.0;True;casual;street
ff074b2584d44ac4ab42611a34c0df18;FR;on-demand;0;femenine;femenine;loose;straight;hourglass;blue;blonde;XL;XXL;40.0;105.0;D;174.0;87.0;4.0;60-100;executive;1975-03-11;49.0;True;classic;boho
901715a354a1452c9543f3e3afa16656;FR;on-demand;0;casual;classic;loose;straight;oval;grey;chestnut-brown;XXL;3XL;40.0;95.0;;182.0;88.0;3.0;60-100;health;1973-02-23;51.0;;casual;minimalist
5f331ded41d44f57bec8e662d2fabde3;DE;on-demand;0;classic;casual;straight;straight;oval;blue;chocolate-brown;XL;XXL;42.0;100.0;;172.0;89.0;3.0;60-100;administration;1985-07-31;39.0;True;evening;minimalist
e363bad923d84263aa84727e10b07891;FR;bimonthly;0;street;classic;fitted;straight;oval;green;blonde;S;M;37.0;85.0;B;162.0;58.0;3.0;60-100;fashion;1976-03-30;48.0;True;classic;street
79cf0607cb474aacb81184f95ddbb589;FR;on-demand;0;casual;street;straight;fitted;oval;hazel;chocolate-brown;L;L;38.0;100.0;B;158.0;63.0;4.0;100+;other;1968-08-20;56.0;True;minimalist;casual
06e3acb31a8c4af88ca2da50a9241885;FR;bimonthly;0;casual;street;fitted;fitted;rectangle;green;chestnut-brown;S;L;39.0;;;160.0;59.0;2.0;60-100;administration;1981-09-25;42.0;True;casual;classic
82a1282e56f24510b43969949a2a05dc;UK;on-demand;0;street;classic;fitted;fitted;triangle;hazel;chocolate-brown;S;M;38.0;85.0;C;165.1;63.11;5.0;60-100;administration;1988-01-23;36.0;False;street;evening
073e4d07a8eb4bd6b9740d27ab1665d7;IT;on-demand;0;casual;street;loose;loose;inverted-triangle;hazel;red;M;L;38.0;95.0;B;173.0;63.0;5.0;30-60;other;1980-02-10;44.0;False;casual;boho
c0c16b36c0ea42d19950a263faec571d;FR;bimonthly;0;casual;casual;straight;fitted;hourglass;blue;chestnut-brown;M;M;39.0;90.0;B;160.0;65.0;3.0;30-60;homemaker;1958-01-01;66.0;True;minimalist;casual
b18ed7e488b64e13928e58f7476ed0d1;DE;monthly;0;street;femenine;loose;fitted;hourglass;blue;blonde;XXL;XXL;41.0;105.0;D;179.0;85.0;4.0;60-100;education;1981-02-05;43.0;True;street;evening
54ef7f9596884018a5357be9e7c5af18;ES;on-demand;0;casual;street;fitted;straight;triangle;dark-brown;black;M;XL;37.0;95.0;B;162.0;65.0;3.0;60-100;education;1978-01-28;46.0;False;casual;street
77c7c9e9b9bd4b688bada6a0cd24f4ec;FR;monthly;0;classic;classic;straight;fitted;oval;hazel;chestnut-brown;L;XXL;39.0;95.0;C;168.0;82.0;4.0;60-100;other;1987-04-23;37.0;True;boho;evening
1e9f30c58c5949d79520e2cb96d7c29a;FR;on-demand;0;street;casual;loose;straight;oval;hazel;chestnut-brown;M;L;36.0;;;161.0;72.0;3.0;60-100;other;1965-08-18;59.0;True;street;boho
ae78c1bd4c7243d98a26acd1fee4c01f;UK;on-demand;0;street;femenine;fitted;straight;rectangle;hazel;chocolate-brown;XL;L;37.0;90.0;FF;165.1;80.81;3.0;30-60;other;1974-10-03;49.0;True;street;casual
cdc4a66675194f64916a0b9aedff0776;IT;on-demand;0;casual;street;loose;fitted;oval;green;chocolate-brown;XXL;3XL;41.0;105.0;C;173.0;90.0;2.0;60-100;administration;1987-03-02;37.0;False;evening;casual
9001f9094b3540c8b399f3ddf22b18b0;DE;on-demand;0;classic;casual;straight;fitted;rectangle;blue;blonde;L;L;39.0;95.0;A;170.0;70.0;5.0;30-60;industry;1974-06-18;50.0;True;street;casual
bfe389a3d0744080825867c731cf194d;ES;bimonthly;0;casual;street;loose;loose;oval;dark-brown;chestnut-brown;L;XL;38.0;95.0;C;163.0;78.0;2.0;30-60;education;1982-08-28;41.0;True;casual;boho
86fb3b8dc279430095bfb225447b2100;FR;on-demand;0;classic;street;fitted;loose;hourglass;green;chestnut-brown;XL;XL;38.0;95.0;C;158.0;80.0;5.0;30-60;education;1982-06-24;42.0;True;street;boho
75417bc5523140c4a9f98fdc55906a7f;DE;on-demand;1;classic;femenine;loose;fitted;hourglass;blue;chocolate-brown;M;M;39.0;90.0;B;175.0;59.0;4.0;30-60;education;1990-03-13;34.0;False;minimalist;classic
201a7d6a834b4307b218a7545164bef8;FR;on-demand;0;femenine;femenine;straight;fitted;rectangle;dark-brown;red;S;S;36.0;;;162.0;55.0;3.0;30-60;other;1959-03-24;65.0;True;boho;
bd191aeba1024fe48eaea9afa70b7315;FR;on-demand;1;casual;street;loose;straight;rectangle;blue;blonde;M;M;42.0;95.0;C;171.0;68.0;4.0;30-60;homemaker;1980-10-10;43.0;True;casual;
1478e630e37f4c17b47ef783181338b2;FR;bimonthly;0;femenine;classic;fitted;fitted;rectangle;dark-brown;chestnut-brown;XL;XL;39.0;100.0;D;171.0;77.0;3.0;30-60;other;1984-05-13;40.0;True;street;boho
049ee299eba54912bfec95f19b2995e0;FR;monthly;0;street;casual;straight;straight;rectangle;dark-brown;chestnut-brown;4XL;4XL;41.0;110.0;D;170.0;105.0;5.0;100+;health;1975-08-05;49.0;True;street;evening
09bb26459a014082b547466f87085bee;DE;bimonthly;0;femenine;femenine;straight;loose;hourglass;blue;blonde;M;XL;39.0;90.0;E;171.0;87.0;3.0;60-100;administration;1981-09-06;42.0;True;evening;street
da200eed3b0f4303aebe0b6ae2112911;FR;on-demand;0;classic;classic;fitted;fitted;triangle;dark-brown;black;S;M;38.0;80.0;B;167.0;57.0;4.0;100+;executive;1974-06-16;50.0;True;evening;minimalist
847e9b78e6a44d378e328c221b4d3eec;IT;bimonthly;0;casual;classic;loose;fitted;rectangle;dark-brown;chestnut-brown;M;L;37.0;95.0;C;167.0;65.0;3.0;60-100;industry;1985-11-19;38.0;True;boho;evening
348148db98414b42a0e17631f4667f83;FR;quarterly;0;street;street;fitted;fitted;hourglass;blue;blonde;3XL;3XL;41.0;105.0;C;168.0;98.0;3.0;60-100;other;1971-03-11;53.0;True;street;classic
6b42e4dfbbec40df93b4b54ad55334f0;NL;on-demand;1;classic;classic;straight;straight;rectangle;blue;blonde;XXL;XXL;39.0;95.0;D;171.0;95.0;1.0;100+;executive;1981-12-01;42.0;True;minimalist;classic
08524cc6b3544d65af7faa39e9abd3f2;DE;on-demand;1;casual;casual;straight;straight;hourglass;green;chocolate-brown;L;XL;39.0;95.0;B;173.0;79.0;4.0;100+;administration;1984-10-05;39.0;False;street;minimalist
f2271ff868874f5e8d24e752a88d396a;FR;quarterly;1;street;casual;straight;straight;hourglass;hazel;chestnut-brown;L;XL;38.0;90.0;B;165.0;69.0;2.0;60-100;executive;1967-07-20;57.0;True;street;
de918c34496d4e469ea1a1b956cc3e90;UK;on-demand;0;femenine;femenine;fitted;straight;hourglass;dark-brown;red;XL;M;38.0;105.0;DD;165.1;54.48;4.0;;other;1980-11-01;43.0;True;boho;evening
0fd11c44937b4695bd6f1db79f65d17b;IT;monthly;0;street;street;fitted;loose;oval;dark-brown;chocolate-brown;M;M;39.0;100.0;;167.0;70.0;4.0;30-60;other;1984-09-25;39.0;True;minimalist;street
16fbdaae657a426299a8c70f8488d965;IT;on-demand;0;street;street;straight;straight;diamond;dark-brown;chestnut-brown;XL;XL;39.0;105.0;C;162.0;76.0;3.0;30-60;education;1976-07-03;48.0;True;minimalist;casual
5379734ea78c4b0f9580fb994ac93510;FR;bimonthly;0;casual;classic;loose;fitted;oval;green;grey-platinum;4XL;3XL;40.0;115.0;F;167.0;89.0;3.0;30-60;administration;1965-05-27;59.0;True;evening;street
84a54df8966f485ca6dadf4c54ca67c7;DE;on-demand;0;street;street;straight;fitted;hourglass;dark-brown;chestnut-brown;M;M;41.0;95.0;C;176.0;67.0;4.0;100+;executive;1980-08-22;44.0;True;classic;street
4fcccc46bdd64ef9a4ca06936adcc718;FR;monthly;0;street;classic;straight;fitted;rectangle;dark-brown;black;M;M;38.0;95.0;C;168.0;60.0;3.0;30-60;other;1967-12-02;56.0;True;casual;street
7215582b3e4f4fde8b6b1cf7e49b9538;UK;on-demand;1;casual;femenine;loose;straight;hourglass;blue;blonde;4XL;4XL;40.0;100.0;E;177.8;108.96;1.0;30-60;administration;1982-07-01;42.0;False;minimalist;evening
67e5d6f12ec44974863a01607135410e;UK;on-demand;0;street;femenine;loose;fitted;oval;hazel;blonde;XL;XL;41.0;;;167.64;75.36;1.0;60-100;health;1973-03-20;51.0;True;street;evening
a7c3e11d30ab4d3b893c9528f9403532;FR;on-demand;0;street;street;loose;fitted;oval;hazel;chestnut-brown;3XL;3XL;38.0;105.0;E;157.0;93.0;4.0;30-60;administration;1993-06-11;31.0;False;street;casual
29468671436a49f0acd120e3757f36ee;DE;bimonthly;0;street;classic;fitted;straight;rectangle;dark-brown;blonde;S;M;38.0;95.0;B;169.0;60.0;3.0;60-100;executive;1982-01-22;42.0;True;minimalist;
a592e0c96f4b4277a9953ae86cbec78d;DE;on-demand;0;classic;classic;straight;straight;oval;blue;blonde;3XL;3XL;40.0;110.0;C;167.0;100.0;2.0;60-100;other;1978-01-30;46.0;True;casual;evening
e92960dc02704899a4cd9ff185b156c7;UK;quarterly;0;casual;casual;straight;loose;triangle;blue;blonde;L;XL;37.0;95.0;B;152.4;61.69;3.0;60-100;technology;1970-12-12;53.0;True;street;classic
fbd3803355dd4ad1a58134ab91e1d843;FR;on-demand;0;classic;classic;loose;straight;oval;dark-brown;chestnut-brown;XL;XXL;38.0;;;162.0;80.0;2.0;60-100;executive;1955-11-15;68.0;True;classic;minimalist
5afd517f84014d7790215537fd9bebf1;IT;bimonthly;0;classic;classic;straight;straight;diamond;hazel;blonde;M;L;39.0;95.0;B;163.0;70.0;1.0;60-100;other;1961-09-17;62.0;True;boho;classic
9f64bf3388454755a0bac50623d3057c;FR;bimonthly;1;classic;casual;loose;fitted;oval;hazel;chestnut-brown;XL;XL;41.0;105.0;C;170.0;79.0;3.0;30-60;education;1973-09-05;50.0;True;street;casual
64a5bbcac600467cb0fc32778147ea99;FR;on-demand;0;casual;classic;loose;loose;inverted-triangle;blue;blonde;XS;XS;37.0;85.0;A;161.0;45.0;3.0;30-60;administration;1984-09-20;39.0;True;boho;
0b487f7cfd9c450baa25bcff09900747;FR;bimonthly;0;street;classic;loose;loose;triangle;dark-brown;chestnut-brown;XL;XXL;40.0;95.0;B;175.0;80.0;3.0;30-60;administration;1970-01-16;54.0;True;boho;
b04bf9c43e47494496dd280df2f1125a;FR;monthly;0;casual;casual;loose;fitted;oval;blue;blonde;XL;L;38.0;100.0;C;169.0;73.0;3.0;60-100;other;1980-07-15;44.0;True;street;minimalist
fde132a9f33f4c41acff289ef0a6fd90;FR;on-demand;0;casual;street;fitted;fitted;rectangle;blue;chocolate-brown;M;XL;41.0;;;169.0;70.0;4.0;30-60;technology;1988-08-17;36.0;True;casual;classic
e915af29a7344d0995372196811ecdd7;UK;on-demand;1;classic;femenine;straight;straight;rectangle;blue;chocolate-brown;XL;XL;37.0;100.0;D;162.56;70.82;2.0;60-100;administration;1970-01-28;54.0;False;minimalist;evening
88099c382541442f9177cc299eaf4389;AT;on-demand;0;street;femenine;straight;fitted;hourglass;amber;chocolate-brown;L;L;38.0;100.0;C;159.0;77.0;5.0;60-100;technology;1985-06-08;39.0;True;boho;street
5905f56a38374566946eb518e8d52b3f;FR;bimonthly;0;classic;street;straight;straight;hourglass;hazel;blonde;L;L;38.0;95.0;C;162.0;85.0;3.0;60-100;health;1988-07-30;36.0;True;casual;classic
210108575395463096bd24ccda69d41c;UK;on-demand;0;classic;femenine;straight;straight;hourglass;blue;blonde;XL;L;36.0;100.0;E;152.4;67.19;3.0;30-60;education;1970-02-22;54.0;False;classic;minimalist
f51cbd6dc27342f29814ac0f11a9c6f8;FR;quarterly;0;street;street;straight;straight;hourglass;hazel;black;S;S;37.0;90.0;B;160.0;52.0;4.0;60-100;administration;1987-06-11;37.0;False;minimalist;boho
7c4e48f6b2b5467082ecbec04e1f10c5;UK;on-demand;0;street;street;loose;loose;oval;dark-brown;chestnut-brown;L;XL;39.0;95.0;C;172.72;74.46;5.0;30-60;education;1970-11-13;53.0;True;boho;casual
c122da2281a540c8a9fdac722a0c4b7e;UK;on-demand;0;street;casual;fitted;fitted;hourglass;blue;blonde;S;S;38.0;85.0;D;165.1;54.03;5.0;60-100;executive;1990-02-22;34.0;False;minimalist;evening
3ac77737906e46f29cd0a52354c2676f;DE;on-demand;1;classic;casual;straight;straight;oval;green;blonde;XL;XL;42.0;100.0;C;172.0;72.0;1.0;60-100;administration;1968-11-12;55.0;True;evening;minimalist
af5898857fd94a92ba5cfc72299bd8fd;DE;bimonthly;0;femenine;femenine;fitted;loose;triangle;green;blonde;L;L;40.0;90.0;A;172.0;59.0;2.0;30-60;homemaker;1972-08-31;51.0;True;classic;minimalist
6500aee5074349d69edde4e22317e433;FR;on-demand;1;street;classic;loose;fitted;oval;hazel;grey-platinum;L;XL;39.0;;;160.0;69.0;3.0;30-60;health;1973-03-06;51.0;True;casual;street
27a193fcaaa64825b56dfe5df94beb7a;FR;on-demand;1;femenine;classic;straight;loose;oval;blue;chestnut-brown;M;M;37.0;90.0;C;158.0;59.0;4.0;30-60;other;1971-05-31;53.0;True;street;
95c5cd90aec84c0484a5f6a0cf9af702;DE;quarterly;0;street;casual;fitted;fitted;hourglass;hazel;blonde;M;M;39.0;100.0;B;168.0;69.0;5.0;30-60;technology;1981-05-31;43.0;True;street;evening
e85412d483e94ad5a8a30eca6f3f05be;DE;monthly;0;street;street;loose;straight;oval;dark-brown;blonde;XL;XXL;40.0;100.0;D;168.0;81.0;2.0;60-100;administration;1974-10-26;49.0;True;street;
e1b5c6ec9c7b4cbf87c02287735e6bc2;FR;monthly;0;street;classic;loose;fitted;oval;hazel;blonde;XXL;XXL;38.0;95.0;E;161.0;78.0;2.0;60-100;executive;1972-02-28;52.0;True;classic;minimalist
0a9f7a7292ca4a61abd35b9e2dd9821f;IT;on-demand;0;casual;street;straight;fitted;oval;dark-brown;chestnut-brown;XXL;L;36.0;105.0;E;155.0;66.0;4.0;30-60;public-sector;1972-09-06;51.0;False;classic;street
f62b3c10549140a5a4efae38a43e5342;FR;on-demand;0;street;casual;fitted;fitted;hourglass;blue;blonde;S;L;38.0;90.0;E;166.0;70.0;3.0;100+;public-sector;1975-02-08;49.0;False;evening;boho
666a385ed1ff43a3945db7cbc1170caa;FR;on-demand;0;classic;casual;loose;fitted;hourglass;green;chestnut-brown;S;M;37.0;90.0;C;154.0;52.0;5.0;60-100;executive;1981-07-30;43.0;True;street;evening
128d1e33f2484f639b08ed62a337cebd;FR;on-demand;0;femenine;street;straight;straight;oval;amber;chestnut-brown;3XL;4XL;;;F;160.0;100.0;3.0;30-60;administration;1985-05-28;39.0;;boho;street
c52bce75decb4c73991ace2b4317c68e;DE;on-demand;0;femenine;femenine;fitted;fitted;hourglass;green;chestnut-brown;M;M;38.0;85.0;E;168.0;60.0;3.0;100+;education;1973-03-14;51.0;True;boho;evening
64107334049e425d863be3e89c1483cd;IT;quarterly;0;street;classic;fitted;fitted;inverted-triangle;hazel;chestnut-brown;XS;XS;35.0;90.0;B;148.0;44.0;4.0;30-60;homemaker;1987-04-22;37.0;True;street;boho
737f909b223645dea116a98407ff4c38;ES;on-demand;1;casual;classic;fitted;fitted;oval;amber;chestnut-brown;L;L;38.0;95.0;B;165.0;70.0;4.0;30-60;health;1975-06-03;49.0;True;minimalist;street
9e78e120586f4e729c63778f8ebd77ff;DE;on-demand;0;femenine;femenine;loose;straight;oval;hazel;chestnut-brown;4XL;4XL;41.0;115.0;E;172.0;107.0;4.0;30-60;other;1969-03-08;55.0;True;evening;minimalist
9efb7c7ff0014f8194028edf4f785677;DE;bimonthly;0;street;femenine;straight;fitted;oval;amber;black;3XL;3XL;38.0;110.0;D;162.0;107.0;3.0;30-60;administration;1988-09-08;35.0;False;evening;
5a4faa5055ad40b3a5d04fab59329845;UK;on-demand;0;street;casual;straight;fitted;rectangle;green;blonde;S;M;39.0;90.0;B;162.56;57.66;4.0;30-60;technology;1996-07-14;28.0;False;evening;street
9a4bff94e980435b90510c26138b7e81;DE;on-demand;1;street;street;straight;fitted;triangle;amber;chocolate-brown;XL;XXL;40.0;100.0;B;170.0;83.0;3.0;60-100;health;1976-01-15;48.0;True;street;
117c6171044e4fdf8cbd8c4dc6a59cb8;FR;quarterly;0;femenine;casual;straight;fitted;hourglass;amber;chestnut-brown;M;M;;95.0;F;178.0;68.0;5.0;100+;executive;1981-09-23;42.0;True;boho;evening
84c2d3da167f4f1db6679b3bbd2746fd;FR;on-demand;0;casual;street;fitted;straight;oval;green;black;L;XL;;95.0;C;165.0;72.0;5.0;30-60;hospitality;1986-02-07;38.0;True;street;evening
8d312ee6b3704113b22799e3aa07fb38;ES;on-demand;0;casual;femenine;loose;fitted;hourglass;green;blonde;XL;XXL;39.0;100.0;B;169.0;77.0;1.0;60-100;administration;1980-03-01;44.0;False;evening;street
1932240bef894979be69257cc5431843;FR;bimonthly;0;casual;street;loose;fitted;rectangle;blue;chestnut-brown;XL;XL;39.0;105.0;C;153.0;65.0;2.0;100+;industry;1970-10-20;53.0;True;street;casual
7b5f81579d284b589581645ab9e24600;UK;on-demand;0;street;casual;straight;straight;inverted-triangle;blue;blonde;L;L;38.0;95.0;C;157.48;70.82;4.0;30-60;public-sector;1995-08-29;28.0;False;evening;minimalist
6e61aa0bd0e344ffa1494c13ae3a5dcd;FR;monthly;0;femenine;femenine;straight;fitted;oval;amber;chocolate-brown;L;L;36.0;95.0;C;156.0;65.0;3.0;100+;other;1986-02-23;38.0;False;street;evening
203cfdb2bea14a2fb499c3fe5bbb1862;UK;on-demand;0;casual;street;loose;fitted;oval;blue;chestnut-brown;XL;XXL;39.0;100.0;C;165.1;93.07;3.0;30-60;health;1978-08-15;46.0;True;casual;
18543641b2094a519ae538506364b815;FR;monthly;0;femenine;classic;straight;straight;oval;dark-brown;grey-platinum;XL;XXL;38.0;105.0;C;167.0;80.0;5.0;30-60;health;1971-10-03;52.0;False;casual;minimalist
ac66d9bed4a04e1f8093c09c444fc90a;ES;on-demand;0;casual;street;loose;fitted;hourglass;blue;blonde;L;XXL;38.0;95.0;C;163.0;70.0;3.0;30-60;education;1990-04-04;34.0;True;boho;minimalist
142608df37d5487e966b198374a99227;FR;monthly;0;street;casual;fitted;straight;hourglass;blue;blonde;M;XL;39.0;90.0;B;168.0;68.0;3.0;100+;executive;1975-03-04;49.0;;classic;street
57bd1fd88ae249169d810c8d56604736;ES;on-demand;0;casual;classic;loose;loose;oval;dark-brown;chocolate-brown;3XL;XXL;41.0;110.0;B;173.0;102.0;4.0;60-100;administration;1978-01-14;46.0;True;street;evening
a4d3b09f92a44aa6a994814d084414ec;FR;on-demand;0;casual;casual;straight;fitted;inverted-triangle;hazel;chestnut-brown;S;M;38.0;90.0;A;170.0;54.0;3.0;30-60;other;1971-07-31;53.0;True;casual;minimalist
97b9c222094d462f9a5b107f02b0de54;ES;monthly;0;casual;classic;loose;straight;triangle;dark-brown;black;3XL;3XL;38.0;105.0;B;170.0;85.0;2.0;100+;administration;1978-07-15;46.0;True;evening;street
91956b2744284d238fcce24f18afa519;FR;monthly;0;street;casual;loose;straight;oval;grey;blonde;3XL;3XL;39.0;100.0;C;168.0;90.0;3.0;30-60;executive;1968-03-01;56.0;True;boho;evening
4c2fde7ed7a442bf8725d2a815898236;IT;quarterly;0;street;street;straight;straight;triangle;hazel;chestnut-brown;M;M;37.0;90.0;;157.0;52.0;2.0;30-60;administration;1981-04-30;43.0;True;classic;street
ce58f1451ba04080b75f35819c354a30;DE;bimonthly;0;femenine;femenine;straight;fitted;hourglass;green;blonde;XL;L;42.0;105.0;D;174.0;93.0;3.0;30-60;administration;1980-12-18;43.0;True;classic;evening
506ca75f122643389ca935439aa2835f;ES;bimonthly;0;street;street;loose;loose;oval;dark-brown;black;XL;XXL;36.0;110.0;D;160.0;68.0;4.0;30-60;administration;1974-09-15;49.0;True;boho;casual
119583dd5f2749cf8a7788c272433100;FR;quarterly;0;street;casual;loose;fitted;rectangle;blue;red;L;L;39.0;105.0;C;165.0;74.0;5.0;60-100;executive;1985-03-24;39.0;True;street;boho
d72d0452c34d4a299e7dad1cee0256b8;FR;on-demand;0;street;street;fitted;straight;triangle;dark-brown;blonde;S;L;40.0;95.0;B;171.0;67.0;4.0;30-60;fashion;1995-05-11;29.0;False;boho;street
07a387be0d6d442aba2a75557e2737c8;FR;bimonthly;0;street;casual;fitted;fitted;triangle;blue;blonde;L;M;40.0;95.0;B;176.0;73.0;4.0;60-100;executive;1976-04-23;48.0;False;evening;street
d40e8a1114864a288e55459672b515ca;FR;on-demand;0;casual;classic;fitted;loose;oval;green;blonde;L;XL;39.0;85.0;B;165.0;69.0;3.0;60-100;administration;1984-12-15;39.0;True;classic;street
